timestamp,node_id,water_depth_cm,flow_capacity_ratio,accumulation_rate,blockage_status,blockage_risk,flood_severity
2025-01-10 06:00:00,N006,2.0467,1.205,0.0,Normal,Low,Low
2025-01-10 06:00:00,N007,6.40224,1.454,0.0,Normal,Low,Moderate
2025-01-10 06:00:00,N008,11.323192191950394,0.6999291528771846,1.699,Partial_Blockage,Moderate,Moderate
2025-01-10 06:00:00,N009,21.673440238039472,0.4586245960250247,5.867,Severe_Blockage,High,High
2025-01-10 06:00:00,N010,3.68868,1.511,0.0,Normal,Low,Low
2025-01-10 06:00:00,N011,1.5476,1.114,0.0,Normal,Low,Low
2025-01-10 06:00:00,N012,10.494262163505537,0.7202656943432771,1.468,Partial_Blockage,Moderate,Moderate
2025-01-10 06:00:00,N013,1.00832,1.072,0.0,Normal,Low,Low
2025-01-10 06:00:00,N014,27.410934147665394,0.30092535548524385,9.581,Severe_Blockage,Critical,Critical
2025-01-10 06:00:00,N015,2.4451200000000006,1.24,0.0,Normal,Low,Low
2025-01-10 06:00:00,N016,20.041813233656853,0.44996041986125,5.512,Severe_Blockage,High,High
2025-01-10 06:00:00,N017,3.46896,1.29,0.0,Normal,Low,Low
2025-01-10 06:00:00,N018,15.505944128991032,0.41888390982282936,4.505,Severe_Blockage,High,High
2025-01-10 06:00:00,N019,0.7826,1.054,0.0,Normal,Low,Low
2025-01-10 06:00:00,N020,3.4827,1.225,0.0,Normal,Low,Low
2025-01-10 07:00:00,N001,0.8888,1.056,0.0,Normal,Low,Low
2025-01-10 07:00:00,N002,0.7004400000000001,1.056,0.0,Normal,Low,Low
2025-01-10 07:00:00,N003,3.3434,1.367,0.0,Normal,Low,Low
2025-01-10 07:00:00,N004,1.14882,1.104,0.0,Normal,Low,Low
2025-01-10 07:00:00,N005,2.1991199999999997,1.16,0.0,Normal,Low,Low
2025-01-10 07:00:00,N006,1.7751000000000001,1.108,0.0,Normal,Low,Low
2025-01-10 07:00:00,N007,1.54128,1.092,0.0,Normal,Low,Low
2025-01-10 07:00:00,N008,23.484566781151088,0.43992300755086006,6.577,Severe_Blockage,High,High
2025-01-10 07:00:00,N009,3.74784,1.326,0.0,Normal,Low,Low
2025-01-10 07:00:00,N010,1.70888,1.091,0.0,Normal,Low,Low
2025-01-10 07:00:00,N011,5.353,1.364,0.0,Normal,Low,Moderate
2025-01-10 07:00:00,N012,10.806484678595401,0.7235660780227942,1.494,Partial_Blockage,Moderate,Moderate
2025-01-10 07:00:00,N013,2.466,1.165,0.0,Normal,Low,Low
2025-01-10 07:00:00,N014,5.313779999999999,1.418,0.0,Normal,Low,Moderate
2025-01-10 07:00:00,N015,10.043604555660027,0.5904268806518082,2.057,Severe_Blockage,High,Moderate
2025-01-10 07:00:00,N016,1.4144999999999999,1.136,0.0,Normal,Low,Low
2025-01-10 07:00:00,N017,4.91728,1.333,0.0,Normal,Low,Low
2025-01-10 07:00:00,N018,3.7596199999999995,1.198,0.0,Normal,Low,Low
2025-01-10 07:00:00,N019,3.50364,1.23,0.0,Normal,Low,Low
2025-01-10 07:00:00,N020,10.829611630530009,0.5610736168667088,2.377,Severe_Blockage,High,Moderate
2025-01-10 08:00:00,N001,3.0008000000000004,1.169,0.0,Normal,Low,Low
2025-01-10 08:00:00,N002,0.9967800000000001,1.058,0.0,Normal,Low,Low
2025-01-10 08:00:00,N003,3.62736,1.233,0.0,Normal,Low,Low
2025-01-10 08:00:00,N004,3.7359999999999998,1.232,0.0,Normal,Low,Low
2025-01-10 08:00:00,N005,13.026721388063699,0.5586253133524967,2.875,Severe_Blockage,High,Moderate
2025-01-10 08:00:00,N006,1.4162,1.096,0.0,Normal,Low,Low
2025-01-10 08:00:00,N007,6.7184,1.513,0.0,Normal,Low,Moderate
2025-01-10 08:00:00,N008,2.3238600000000003,1.137,0.0,Normal,Low,Low
2025-01-10 08:00:00,N009,7.89504,1.523,0.0,Normal,Low,Moderate
2025-01-10 08:00:00,N010,6.1999,1.464,0.0,Normal,Low,Moderate
2025-01-10 08:00:00,N011,2.3638,1.138,0.0,Normal,Low,Low
2025-01-10 08:00:00,N012,21.463162261289312,0.4672514775976907,5.717,Severe_Blockage,High,High
2025-01-10 08:00:00,N013,3.1016800000000004,1.18,0.0,Normal,Low,Low
2025-01-10 08:00:00,N014,16.020429984746343,0.5147038626465433,3.887,Severe_Blockage,High,High
2025-01-10 08:00:00,N015,20.827309566809795,0.5699844440332754,4.478,Severe_Blockage,High,High
2025-01-10 08:00:00,N016,6.6125,1.531,0.0,Normal,Low,Moderate
2025-01-10 08:00:00,N017,6.178719999999999,1.247,0.0,Normal,Low,Moderate
2025-01-10 08:00:00,N018,25.57625403653567,0.27146409246687914,9.317,Severe_Blockage,Critical,Critical
2025-01-10 08:00:00,N019,5.5263599999999995,1.348,0.0,Normal,Low,Moderate
2025-01-10 08:00:00,N020,7.24646,1.448,0.0,Normal,Low,Moderate
2025-01-10 09:00:00,N001,14.595270183502318,0.7209859026947834,2.036,Partial_Blockage,Moderate,Moderate
2025-01-10 09:00:00,N002,16.383904286496684,0.4530404806714979,4.481,Severe_Blockage,High,High
2025-01-10 09:00:00,N003,1.79536,1.076,0.0,Normal,Low,Low
2025-01-10 09:00:00,N004,9.283959999999999,1.454,0.0,Normal,Low,Moderate
2025-01-10 09:00:00,N005,8.33952,1.525,0.0,Normal,Low,Moderate
2025-01-10 09:00:00,N006,1.843,1.091,0.0,Normal,Low,Low
2025-01-10 09:00:00,N007,3.98164,1.208,0.0,Normal,Low,Low
2025-01-10 09:00:00,N008,21.94217059687991,0.5974793836967061,4.416,Severe_Blockage,High,High
2025-01-10 09:00:00,N009,4.52608,1.227,0.0,Normal,Low,Low
2025-01-10 09:00:00,N010,1.2920800000000001,1.055,0.0,Normal,Low,Low
2025-01-10 09:00:00,N011,4.4308,1.233,0.0,Normal,Low,Low
2025-01-10 09:00:00,N012,2.94294,1.134,0.0,Normal,Low,Low
2025-01-10 09:00:00,N013,11.738160000000002,1.521,0.0,Normal,Low,Moderate
2025-01-10 09:00:00,N014,2.5065,1.092,0.0,Normal,Low,Low
2025-01-10 09:00:00,N015,6.633520000000001,1.323,0.0,Normal,Low,Moderate
2025-01-10 09:00:00,N016,1.6329999999999998,1.059,0.0,Normal,Low,Low
2025-01-10 09:00:00,N017,4.391679999999999,1.147,0.0,Normal,Low,Low
2025-01-10 09:00:00,N018,6.1672,1.526,0.0,Normal,Low,Moderate
2025-01-10 09:00:00,N019,2.2274,1.067,0.0,Normal,Low,Low
2025-01-10 09:00:00,N020,10.713095437925976,0.645210119073346,1.9,Partial_Blockage,Moderate,Moderate
2025-01-10 10:00:00,N001,3.6256,1.233,0.0,Normal,Low,Low
2025-01-10 10:00:00,N002,25.357073167545078,0.2566920957542599,9.424,Severe_Blockage,Critical,Critical
2025-01-10 10:00:00,N003,1.49308,1.173,0.0,Normal,Low,Low
2025-01-10 10:00:00,N004,1.4196799999999998,1.109,0.0,Normal,Low,Low
2025-01-10 10:00:00,N005,1.8373599999999999,1.15,0.0,Normal,Low,Low
2025-01-10 10:00:00,N006,1.6393,1.12,0.0,Normal,Low,Low
2025-01-10 10:00:00,N007,1.78828,1.113,0.0,Normal,Low,Low
2025-01-10 10:00:00,N008,18.272058489525364,0.5433124756565486,4.172,Severe_Blockage,High,High
2025-01-10 10:00:00,N009,4.83328,1.385,0.0,Normal,Low,Low
2025-01-10 10:00:00,N010,2.78214,1.278,0.0,Normal,Low,Low
2025-01-10 10:00:00,N011,2.279,1.239,0.0,Normal,Low,Low
2025-01-10 10:00:00,N012,5.59482,1.537,0.0,Normal,Low,Moderate
2025-01-10 10:00:00,N013,4.74568,1.45,0.0,Normal,Low,Low
2025-01-10 10:00:00,N014,2.3059799999999995,1.166,0.0,Normal,Low,Low
2025-01-10 10:00:00,N015,15.492877463857214,0.4630417380711046,4.16,Severe_Blockage,High,High
2025-01-10 10:00:00,N016,4.8069999999999995,1.285,0.0,Normal,Low,Low
2025-01-10 10:00:00,N017,2.2425599999999997,1.138,0.0,Normal,Low,Low
2025-01-10 10:00:00,N018,6.6415999999999995,1.33,0.0,Normal,Low,Moderate
2025-01-10 10:00:00,N019,3.28692,1.214,0.0,Normal,Low,Low
2025-01-10 10:00:00,N020,1.9185400000000001,1.129,0.0,Normal,Low,Low
2025-01-10 11:00:00,N001,12.867632389644248,0.555130183393801,2.862,Severe_Blockage,High,Moderate
2025-01-10 11:00:00,N002,24.442414862425494,0.49932780461323906,6.119,Severe_Blockage,High,High
2025-01-10 11:00:00,N003,18.793859209327625,0.5365770240509722,4.355,Severe_Blockage,High,High
2025-01-10 11:00:00,N004,1.32628,1.107,0.0,Normal,Low,Low
2025-01-10 11:00:00,N005,2.2847999999999997,1.167,0.0,Normal,Low,Low
2025-01-10 11:00:00,N006,3.2786,1.51,0.0,Normal,Low,Low
2025-01-10 11:00:00,N007,2.75652,1.288,0.0,Normal,Low,Low
2025-01-10 11:00:00,N008,4.587359999999999,1.291,0.0,Normal,Low,Low
2025-01-10 11:00:00,N009,3.3177600000000003,1.202,0.0,Normal,Low,Low
2025-01-10 11:00:00,N010,0.95864,1.076,0.0,Normal,Low,Low
2025-01-10 11:00:00,N011,2.9998,1.266,0.0,Normal,Low,Low
2025-01-10 11:00:00,N012,1.48764,1.091,0.0,Normal,Low,Low
2025-01-10 11:00:00,N013,33.060281213613315,0.28382262795093244,11.839,Severe_Blockage,Critical,Critical
2025-01-10 11:00:00,N014,9.731736152382625,0.6546666478544388,1.68,Partial_Blockage,Moderate,Moderate
2025-01-10 11:00:00,N015,2.8526400000000005,1.286,0.0,Normal,Low,Low
2025-01-10 11:00:00,N016,31.87875735814481,0.30993315624990936,10.999,Severe_Blockage,Critical,Critical
2025-01-10 11:00:00,N017,4.088,1.247,0.0,Normal,Low,Low
2025-01-10 11:00:00,N018,34.522603285244585,0.2591850522725302,12.787,Severe_Blockage,Critical,Critical
2025-01-10 11:00:00,N019,3.2387599999999996,1.203,0.0,Normal,Low,Low
2025-01-10 11:00:00,N020,3.8493,1.458,0.0,Normal,Low,Low
2025-01-10 12:00:00,N001,2.2792,1.245,0.0,Normal,Low,Low
2025-01-10 12:00:00,N002,1.31108,1.084,0.0,Normal,Low,Low
2025-01-10 12:00:00,N003,16.35325642615262,0.46883126321816865,4.343,Severe_Blockage,High,High
2025-01-10 12:00:00,N004,3.46514,1.269,0.0,Normal,Low,Low
2025-01-10 12:00:00,N005,15.389205307865733,0.5081445121919834,3.785,Severe_Blockage,High,High
2025-01-10 12:00:00,N006,2.8712,1.331,0.0,Normal,Low,Low
2025-01-10 12:00:00,N007,2.01552,1.139,0.0,Normal,Low,Low
2025-01-10 12:00:00,N008,25.360757135099067,0.3221361659824654,8.596,Severe_Blockage,Critical,Critical
2025-01-10 12:00:00,N009,0.7168,1.053,0.0,Normal,Low,Low
2025-01-10 12:00:00,N010,30.312468624490936,0.3416440620343964,9.978,Severe_Blockage,Critical,Critical
2025-01-10 12:00:00,N011,3.074,1.439,0.0,Normal,Low,Low
2025-01-10 12:00:00,N012,3.68676,1.333,0.0,Normal,Low,Low
2025-01-10 12:00:00,N013,2.15912,1.11,0.0,Normal,Low,Low
2025-01-10 12:00:00,N014,11.00918163155089,0.6662450571643651,1.837,Partial_Blockage,Moderate,Moderate
2025-01-10 12:00:00,N015,7.120280000000001,1.468,0.0,Normal,Low,Moderate
2025-01-10 12:00:00,N016,2.0355,1.133,0.0,Normal,Low,Low
2025-01-10 12:00:00,N017,37.70398415863753,0.2838201456464012,13.501,Severe_Blockage,Critical,Critical
2025-01-10 12:00:00,N018,27.76311571391098,0.25870413310039103,10.29,Severe_Blockage,Critical,Critical
2025-01-10 12:00:00,N019,2.96184,1.224,0.0,Normal,Low,Low
2025-01-10 12:00:00,N020,4.81468,1.406,0.0,Normal,Low,Low
2025-01-10 13:00:00,N001,4.461600000000001,1.328,0.0,Normal,Low,Low
2025-01-10 13:00:00,N002,4.25652,1.312,0.0,Normal,Low,Low
2025-01-10 13:00:00,N003,1.81368,1.135,0.0,Normal,Low,Low
2025-01-10 13:00:00,N004,1.94272,1.103,0.0,Normal,Low,Low
2025-01-10 13:00:00,N005,3.88416,1.3,0.0,Normal,Low,Low
2025-01-10 13:00:00,N006,13.119362847506345,0.6397446538135511,2.363,Partial_Blockage,Moderate,Moderate
2025-01-10 13:00:00,N007,1.75864,1.145,0.0,Normal,Low,Low
2025-01-10 13:00:00,N008,9.299929211464208,0.5772697904747596,1.966,Severe_Blockage,High,Moderate
2025-01-10 13:00:00,N009,2.89792,1.22,0.0,Normal,Low,Low
2025-01-10 13:00:00,N010,33.04353302533145,0.3484956719223382,10.764,Severe_Blockage,Critical,Critical
2025-01-10 13:00:00,N011,1.7808,1.106,0.0,Normal,Low,Low
2025-01-10 13:00:00,N012,2.7381200000000003,1.16,0.0,Normal,Low,Low
2025-01-10 13:00:00,N013,2.1372,1.112,0.0,Normal,Low,Low
2025-01-10 13:00:00,N014,1.9160799999999998,1.134,0.0,Normal,Low,Low
2025-01-10 13:00:00,N015,13.866176775167933,0.6556497688624946,2.387,Partial_Blockage,Moderate,Moderate
2025-01-10 13:00:00,N016,1.0465,1.071,0.0,Normal,Low,Low
2025-01-10 13:00:00,N017,18.21493003053854,0.4948824920679288,4.6,Severe_Blockage,High,High
2025-01-10 13:00:00,N018,4.9812,1.291,0.0,Normal,Low,Low
2025-01-10 13:00:00,N019,12.468869657221664,0.5891988544280848,2.561,Severe_Blockage,High,Moderate
2025-01-10 13:00:00,N020,3.7270999999999996,1.212,0.0,Normal,Low,Low
2025-01-10 14:00:00,N001,13.103495049891283,0.5702284375572692,2.816,Severe_Blockage,High,Moderate
2025-01-10 14:00:00,N002,1.74212,1.133,0.0,Normal,Low,Low
2025-01-10 14:00:00,N003,3.3892,1.175,0.0,Normal,Low,Low
2025-01-10 14:00:00,N004,3.88544,1.28,0.0,Normal,Low,Low
2025-01-10 14:00:00,N005,2.60848,1.166,0.0,Normal,Low,Low
2025-01-10 14:00:00,N006,15.085047305106107,0.5585264945921741,3.33,Severe_Blockage,High,High
2025-01-10 14:00:00,N007,39.028031370935935,0.3308816203443356,13.057,Severe_Blockage,Critical,Critical
2025-01-10 14:00:00,N008,4.91934,1.328,0.0,Normal,Low,Low
2025-01-10 14:00:00,N009,4.096,1.264,0.0,Normal,Low,Low
2025-01-10 14:00:00,N010,5.68932,1.459,0.0,Normal,Low,Moderate
2025-01-10 14:00:00,N011,6.0102,1.447,0.0,Normal,Low,Moderate
2025-01-10 14:00:00,N012,22.99164362078251,0.5743955609495695,4.893,Severe_Blockage,High,High
2025-01-10 14:00:00,N013,5.414240000000001,1.298,0.0,Normal,Low,Moderate
2025-01-10 14:00:00,N014,12.10059478909943,0.5779896972974885,2.553,Severe_Blockage,High,Moderate
2025-01-10 14:00:00,N015,8.17304,1.519,0.0,Normal,Low,Moderate
2025-01-10 14:00:00,N016,8.574825361526782,0.5788389962244972,1.806,Severe_Blockage,High,Moderate
2025-01-10 14:00:00,N017,24.25392195579176,0.47225488021025624,6.4,Severe_Blockage,High,High
2025-01-10 14:00:00,N018,4.17472,1.289,0.0,Normal,Low,Low
2025-01-10 14:00:00,N019,2.54044,1.145,0.0,Normal,Low,Low
2025-01-10 14:00:00,N020,8.60288,1.532,0.0,Normal,Low,Moderate
2025-01-10 15:00:00,N001,1.1968,1.089,0.0,Normal,Low,Low
2025-01-10 15:00:00,N002,2.07438,1.206,0.0,Normal,Low,Low
2025-01-10 15:00:00,N003,2.07932,1.201,0.0,Normal,Low,Low
2025-01-10 15:00:00,N004,3.81072,1.366,0.0,Normal,Low,Low
2025-01-10 15:00:00,N005,3.17968,1.328,0.0,Normal,Low,Low
2025-01-10 15:00:00,N006,1.1348999999999998,1.057,0.0,Normal,Low,Low
2025-01-10 15:00:00,N007,3.67536,1.366,0.0,Normal,Low,Low
2025-01-10 15:00:00,N008,1.6599,1.117,0.0,Normal,Low,Low
2025-01-10 15:00:00,N009,0.67584,1.053,0.0,Normal,Low,Low
2025-01-10 15:00:00,N010,2.5320600000000004,1.138,0.0,Normal,Low,Low
2025-01-10 15:00:00,N011,5.2788,1.402,0.0,Normal,Low,Moderate
2025-01-10 15:00:00,N012,12.939213926231453,0.5638553987008986,2.822,Severe_Blockage,High,Moderate
2025-01-10 15:00:00,N013,8.579922318519055,0.6453708080210901,1.521,Partial_Blockage,Moderate,Moderate
2025-01-10 15:00:00,N014,2.27256,1.237,0.0,Normal,Low,Low
2025-01-10 15:00:00,N015,4.72044,1.433,0.0,Normal,Low,Low
2025-01-10 15:00:00,N016,2.5185,1.412,0.0,Normal,Low,Low
2025-01-10 15:00:00,N017,7.08976,1.464,0.0,Normal,Low,Moderate
2025-01-10 15:00:00,N018,4.96934,1.349,0.0,Normal,Low,Low
2025-01-10 15:00:00,N019,19.111393201759753,0.41693401435310984,5.572,Severe_Blockage,High,High
2025-01-10 15:00:00,N020,6.0366800000000005,1.485,0.0,Normal,Low,Moderate
2025-01-10 16:00:00,N001,1.98,1.173,0.0,Normal,Low,Low
2025-01-10 16:00:00,N002,32.508519411858494,0.36312285070517014,10.352,Severe_Blockage,Critical,Critical
2025-01-10 16:00:00,N003,14.530872319285656,0.560800975675298,3.191,Severe_Blockage,High,Moderate
2025-01-10 16:00:00,N004,2.76464,1.384,0.0,Normal,Low,Low
2025-01-10 16:00:00,N005,0.94248,1.082,0.0,Normal,Low,Low
2025-01-10 16:00:00,N006,1.9788,1.231,0.0,Normal,Low,Low
2025-01-10 16:00:00,N007,15.731118400091715,0.5671053806933907,3.405,Severe_Blockage,High,High
2025-01-10 16:00:00,N008,24.49130166076609,0.5632579540497975,5.348,Severe_Blockage,High,High
2025-01-10 16:00:00,N009,5.60128,1.478,0.0,Normal,Low,Moderate
2025-01-10 16:00:00,N010,3.3865000000000003,1.234,0.0,Normal,Low,Low
2025-01-10 16:00:00,N011,7.6956,1.472,0.0,Normal,Low,Moderate
2025-01-10 16:00:00,N012,9.303137270929751,0.7315882813371406,1.249,Partial_Blockage,Moderate,Moderate
2025-01-10 16:00:00,N013,1.2494399999999999,1.09,0.0,Normal,Low,Low
2025-01-10 16:00:00,N014,9.365562793848259,0.5806780850236358,1.964,Severe_Blockage,High,Moderate
2025-01-10 16:00:00,N015,3.5431600000000003,1.269,0.0,Normal,Low,Low
2025-01-10 16:00:00,N016,3.5534999999999997,1.214,0.0,Normal,Low,Low
2025-01-10 16:00:00,N017,3.0601599999999998,1.231,0.0,Normal,Low,Low
2025-01-10 16:00:00,N018,28.172067006307287,0.3788485665399538,8.75,Severe_Blockage,Critical,Critical
2025-01-10 16:00:00,N019,9.049595238488262,0.6336757379391924,1.658,Partial_Blockage,Moderate,Moderate
2025-01-10 16:00:00,N020,4.53362,1.368,0.0,Normal,Low,Low
2025-01-10 17:00:00,N001,1.6192,1.14,0.0,Normal,Low,Low
2025-01-10 17:00:00,N002,0.88004,1.078,0.0,Normal,Low,Low
2025-01-10 17:00:00,N003,16.952874794731372,0.5812936842109752,3.549,Severe_Blockage,High,High
2025-01-10 17:00:00,N004,19.779308839564596,0.42366203564958527,5.7,Severe_Blockage,High,High
2025-01-10 17:00:00,N005,2.8845599999999996,1.353,0.0,Normal,Low,Low
2025-01-10 17:00:00,N006,3.5793,1.198,0.0,Normal,Low,Low
2025-01-10 17:00:00,N007,2.41072,1.201,0.0,Normal,Low,Low
2025-01-10 17:00:00,N008,1.84098,1.142,0.0,Normal,Low,Low
2025-01-10 17:00:00,N009,2.26304,1.184,0.0,Normal,Low,Low
2025-01-10 17:00:00,N010,0.50016,1.064,0.0,Normal,Low,Low
2025-01-10 17:00:00,N011,8.093604931843789,0.684834044824858,1.275,Partial_Blockage,Moderate,Moderate
2025-01-10 17:00:00,N012,1.5523200000000001,1.09,0.0,Normal,Low,Low
2025-01-10 17:00:00,N013,2.8276800000000004,1.167,0.0,Normal,Low,Low
2025-01-10 17:00:00,N014,1.7378399999999998,1.13,0.0,Normal,Low,Low
2025-01-10 17:00:00,N015,3.8035200000000002,1.302,0.0,Normal,Low,Low
2025-01-10 17:00:00,N016,3.726,1.26,0.0,Normal,Low,Low
2025-01-10 17:00:00,N017,12.553815397991404,0.5606501336946278,2.758,Severe_Blockage,High,Moderate
2025-01-10 17:00:00,N018,12.039332350507436,0.6464349691533664,2.128,Partial_Blockage,Moderate,Moderate
2025-01-10 17:00:00,N019,5.40596,1.388,0.0,Normal,Low,Moderate
2025-01-10 17:00:00,N020,2.96946,1.21,0.0,Normal,Low,Low
2025-01-10 18:00:00,N001,1.2408,1.09,0.0,Normal,Low,Low
2025-01-10 18:00:00,N002,2.88258,1.226,0.0,Normal,Low,Low
2025-01-10 18:00:00,N003,2.21672,1.256,0.0,Normal,Low,Low
2025-01-10 18:00:00,N004,12.173215554633828,0.6966625010461455,1.846,Partial_Blockage,Moderate,Moderate
2025-01-10 18:00:00,N005,1.904,1.111,0.0,Normal,Low,Low
2025-01-10 18:00:00,N006,4.491099999999999,1.37,0.0,Normal,Low,Low
2025-01-10 18:00:00,N007,8.208020493495033,0.6725897808929941,1.344,Partial_Blockage,Moderate,Moderate
2025-01-10 18:00:00,N008,5.21108,1.537,0.0,Normal,Low,Moderate
2025-01-10 18:00:00,N009,20.663533783813037,0.5714005434065097,4.428,Severe_Blockage,High,High
2025-01-10 18:00:00,N010,18.44496218745604,0.5736557033097367,3.932,Severe_Blockage,High,High
2025-01-10 18:00:00,N011,1.1766,1.08,0.0,Normal,Low,Low
2025-01-10 18:00:00,N012,17.37335514746372,0.46127822784998973,4.68,Severe_Blockage,High,High
2025-01-10 18:00:00,N013,38.59272048622171,0.2831027645093658,13.834,Severe_Blockage,Critical,Critical
2025-01-10 18:00:00,N014,5.78166,1.504,0.0,Normal,Low,Moderate
2025-01-10 18:00:00,N015,3.7808800000000002,1.299,0.0,Normal,Low,Low
2025-01-10 18:00:00,N016,3.4269999999999996,1.195,0.0,Normal,Low,Low
2025-01-10 18:00:00,N017,34.66924045185488,0.30834230494828613,11.99,Severe_Blockage,Critical,Critical
2025-01-10 18:00:00,N018,14.481041457010509,0.7397208234773087,1.885,Partial_Blockage,Moderate,Moderate
2025-01-10 18:00:00,N019,4.1538,1.339,0.0,Normal,Low,Low
2025-01-10 18:00:00,N020,1.9552,1.108,0.0,Normal,Low,Low
2025-01-10 19:00:00,N001,3.7487999999999997,1.379,0.0,Normal,Low,Low
2025-01-10 19:00:00,N002,1.1853600000000002,1.087,0.0,Normal,Low,Low
2025-01-10 19:00:00,N003,1.56636,1.121,0.0,Normal,Low,Low
2025-01-10 19:00:00,N004,14.709344698654188,0.6102418180644904,2.867,Partial_Blockage,Moderate,Moderate
2025-01-10 19:00:00,N005,2.56088,1.17,0.0,Normal,Low,Low
2025-01-10 19:00:00,N006,3.9576,1.437,0.0,Normal,Low,Low
2025-01-10 19:00:00,N007,3.76428,1.38,0.0,Normal,Low,Low
2025-01-10 19:00:00,N008,4.3459200000000004,1.36,0.0,Normal,Low,Low
2025-01-10 19:00:00,N009,20.419462321933647,0.5451840048792939,4.644,Severe_Blockage,High,High
2025-01-10 19:00:00,N010,3.1364199999999998,1.348,0.0,Normal,Low,Low
2025-01-10 19:00:00,N011,4.441400000000001,1.298,0.0,Normal,Low,Low
2025-01-10 19:00:00,N012,4.5815,1.322,0.0,Normal,Low,Low
2025-01-10 19:00:00,N013,2.7948,1.159,0.0,Normal,Low,Low
2025-01-10 19:00:00,N014,2.3394,1.22,0.0,Normal,Low,Low
2025-01-10 19:00:00,N015,3.89408,1.358,0.0,Normal,Low,Low
2025-01-10 19:00:00,N016,10.62663549111545,0.634799825431796,1.94,Partial_Blockage,Moderate,Moderate
2025-01-10 19:00:00,N017,7.615359999999999,1.496,0.0,Normal,Low,Moderate
2025-01-10 19:00:00,N018,6.831359999999999,1.513,0.0,Normal,Low,Moderate
2025-01-10 19:00:00,N019,3.03408,1.206,0.0,Normal,Low,Low
2025-01-10 19:00:00,N020,4.61916,1.33,0.0,Normal,Low,Low
2025-01-10 20:00:00,N001,14.4343016072412,0.6508952923761859,2.52,Partial_Blockage,Moderate,Moderate
2025-01-10 20:00:00,N002,3.5022,1.386,0.0,Normal,Low,Low
2025-01-10 20:00:00,N003,2.8396000000000003,1.261,0.0,Normal,Low,Low
2025-01-10 20:00:00,N004,5.09964,1.522,0.0,Normal,Low,Moderate
2025-01-10 20:00:00,N005,20.955393109266094,0.5121272989416813,5.112,Severe_Blockage,High,High
2025-01-10 20:00:00,N006,5.267099999999999,1.354,0.0,Normal,Low,Moderate
2025-01-10 20:00:00,N007,2.60832,1.192,0.0,Normal,Low,Low
2025-01-10 20:00:00,N008,12.4316694292136,0.6968653860358958,1.884,Partial_Blockage,Moderate,Moderate
2025-01-10 20:00:00,N009,4.33152,1.481,0.0,Normal,Low,Low
2025-01-10 20:00:00,N010,3.0218,1.229,0.0,Normal,Low,Low
2025-01-10 20:00:00,N011,9.657592173509942,0.6887010526085523,1.503,Partial_Blockage,Moderate,Moderate
2025-01-10 20:00:00,N012,1.87572,1.118,0.0,Normal,Low,Low
2025-01-10 20:00:00,N013,13.189485634727149,0.5566084604701375,2.924,Severe_Blockage,High,Moderate
2025-01-10 20:00:00,N014,2.9743799999999996,1.294,0.0,Normal,Low,Low
2025-01-10 20:00:00,N015,23.82216016401595,0.5449960036488376,5.42,Severe_Blockage,High,High
2025-01-10 20:00:00,N016,1.4605,1.103,0.0,Normal,Low,Low
2025-01-10 20:00:00,N017,13.843235462171045,0.6938515298439074,2.119,Partial_Blockage,Moderate,Moderate
2025-01-10 20:00:00,N018,1.75528,1.107,0.0,Normal,Low,Low
2025-01-10 20:00:00,N019,4.67152,1.418,0.0,Normal,Low,Low
2025-01-10 20:00:00,N020,2.7128400000000004,1.132,0.0,Normal,Low,Low
2025-01-10 21:00:00,N001,4.5408,1.479,0.0,Normal,Low,Low
2025-01-10 21:00:00,N002,13.157776845874963,0.6835157201917319,2.082,Partial_Blockage,Moderate,Moderate
2025-01-10 21:00:00,N003,1.07172,1.056,0.0,Normal,Low,Low
2025-01-10 21:00:00,N004,1.1394799999999998,1.106,0.0,Normal,Low,Low
2025-01-10 21:00:00,N005,1.5232,1.158,0.0,Normal,Low,Low
2025-01-10 21:00:00,N006,2.91,1.244,0.0,Normal,Low,Low
2025-01-10 21:00:00,N007,5.0091600000000005,1.475,0.0,Normal,Low,Moderate
2025-01-10 21:00:00,N008,17.599596867249087,0.4746729559961905,4.623,Severe_Blockage,High,High
2025-01-10 21:00:00,N009,3.11296,1.207,0.0,Normal,Low,Low
2025-01-10 21:00:00,N010,3.0218,1.352,0.0,Normal,Low,Low
2025-01-10 21:00:00,N011,10.670711193784506,0.550748485669809,2.397,Severe_Blockage,High,Moderate
2025-01-10 21:00:00,N012,2.156,1.121,0.0,Normal,Low,Low
2025-01-10 21:00:00,N013,17.557117536018755,0.4995855226137067,4.393,Severe_Blockage,High,High
2025-01-10 21:00:00,N014,1.7824,1.122,0.0,Normal,Low,Low
2025-01-10 21:00:00,N015,3.3960000000000004,1.401,0.0,Normal,Low,Low
2025-01-10 21:00:00,N016,4.968,1.389,0.0,Normal,Low,Low
2025-01-10 21:00:00,N017,2.2425599999999997,1.274,0.0,Normal,Low,Low
2025-01-10 21:00:00,N018,3.29708,1.218,0.0,Normal,Low,Low
2025-01-10 21:00:00,N019,15.789396757032044,0.5940784325762859,3.205,Severe_Blockage,High,High
2025-01-10 21:00:00,N020,2.9328,1.179,0.0,Normal,Low,Low
2025-01-10 22:00:00,N001,3.4495999999999998,1.3,0.0,Normal,Low,Low
2025-01-10 22:00:00,N002,21.980967083494118,0.5439695839779295,5.012,Severe_Blockage,High,High
